id,record_id,document_family,split,tamper_type,final_label,forensic_reg_lap_std_mean,forensic_reg_lap_std_dispersion,forensic_reg_lap_std_cv,forensic_reg_lap_std_max_z,forensic_reg_grad_mag_mean,forensic_reg_grad_mag_dispersion,forensic_reg_grad_mag_cv,forensic_reg_grad_mag_max_z,forensic_reg_edge_density_mean,forensic_reg_edge_density_dispersion,forensic_reg_edge_density_max_z,forensic_reg_entropy_mean,forensic_reg_entropy_dispersion,forensic_reg_qr_vs_body_grad_ratio,forensic_reg_qr_vs_body_lap_ratio,forensic_reg_anomalous_regions_count
family_a_001055_visual_splice,978a9ec20950eeca,family_a,train,visual_splice,1,46.85556824932861,30.923253227165276,0.659969514464553,1.6325303408920513,79.93517407840176,79.18737164922955,0.9906447650331456,1.684205478056774,0.0442834439865689,0.0366570163895326,1.6139534499356327,2.12481549426769,1.2933630290600808,4.2179864652244525,2.2840418713895367,3.0
family_a_001056_genuine,aa7b53bbc1fdb516,family_a,train,genuine,0,48.066572205885954,27.956857434958547,0.5816277370254778,1.6417736688129194,89.54806996183805,75.56755561748854,0.8438768943978756,1.6776637548383804,0.0441209363553113,0.0374142320573715,1.6243426942525343,4.620054868002548,0.7647487933063376,3.672534264485654,2.234878922669261,3.0
family_a_001057_text_qr_mismatch,aa7b53bbc1fdb516,family_a,train,text_qr_mismatch,1,64.37237057139446,40.824336645425106,0.6341902580431593,1.6423136454281546,91.94279015731988,78.30559229830052,0.8516772619967495,1.6759557380158652,0.0437796283577533,0.0370948752237206,1.6223891303355489,4.202726080759075,0.6600281775246162,3.561831912731509,2.307681948972579,3.0
family_a_001058_qr_only_mismatch,aa7b53bbc1fdb516,family_a,train,qr_only_mismatch,1,59.83065458284631,36.84960025266239,0.6158982272650089,1.6330662532337,87.84160265144506,74.2511736287748,0.8452847276768809,1.6719281756902065,0.0426254101800976,0.0351888488771298,1.6094385264827231,4.208184193479794,0.6918661730486698,3.495632847197645,2.2318782201251457,3.0
family_a_001059_checksum_invalid,aa7b53bbc1fdb516,family_a,train,checksum_invalid,1,42.92344978882449,23.86812676490863,0.5560625094606868,1.5597575416427747,80.118812495203,79.03758029408694,0.9865045170729912,1.6830893741411972,0.0450791456807081,0.0388243027149375,1.633676293400116,1.6806097716733226,1.0546918666908405,4.239426264732983,1.8224387767005177,3.0
family_a_001060_format_invalid,aa7b53bbc1fdb516,family_a,train,format_invalid,1,45.95066629603366,21.392879342047777,0.4655617950914544,1.561530858085405,91.56785503737314,74.23576051405048,0.8107184816829724,1.6709613557880834,0.0454247939560439,0.0393495473001249,1.6323314036533916,4.804562703737743,0.7807891666222813,3.4818582987051157,1.9722362398378608,3.0
family_a_001061_field_missing,aa7b53bbc1fdb516,family_a,train,field_missing,1,61.38551165709136,42.47428463215458,0.6919267521977289,1.6623209038160485,80.14910919873144,82.80593778721223,1.0331484439884255,1.6931532726600749,0.0420382326007326,0.0368655932907917,1.636386411585897,1.6652097203161873,0.919875020398464,5.07876038490958,2.6185771636477853,3.0
family_a_001062_fine_grained_edit,aa7b53bbc1fdb516,family_a,train,fine_grained_edit,1,58.66445946500947,40.025827613090726,0.682283978328044,1.6468390355619973,81.55973117483056,81.26712785031262,0.996412282330682,1.6853191925241735,0.0435446333180708,0.0367170220477774,1.6200878341064648,1.9349627766406103,1.142026772692231,4.256312882759866,2.4075058230916744,3.0
family_a_001063_coordinated_full_forgery,aa7b53bbc1fdb516,family_a,train,coordinated_full_forgery,1,63.51747688289876,42.20451349372759,0.6644550275034667,1.634064992082148,81.88906653641098,80.0506770441966,0.9775501254871648,1.6797867091875456,0.0426036134004884,0.0346700076646992,1.6012484129568854,0.8502039292705863,0.5763482926888214,3.93714780042346,2.306017470187005,3.0
family_a_001064_visual_splice,aa7b53bbc1fdb516,family_a,train,visual_splice,1,42.27594213468741,27.92669944885917,0.6605812060692848,1.614041739068343,80.12241841289496,79.45903228207787,0.9917202193698073,1.684267580646316,0.0455254407051282,0.0393751687196145,1.6355150321666152,1.7137862209059571,1.0498564249129596,4.344113513193307,2.2261596043473855,3.0
family_a_001065_visual_splice,aa7b53bbc1fdb516,family_a,train,visual_splice,1,43.293300767258984,25.798664128679444,0.5959041632868132,1.6121003402981071,80.13264827052743,79.63168596975463,0.9937482131307622,1.6848723202579017,0.0455088331807081,0.0393848394346321,1.632009548549121,2.1619633973639156,1.3555813748222418,4.337414861925541,2.1649790138369105,3.0
family_a_001066_visual_splice,aa7b53bbc1fdb516,family_a,train,visual_splice,1,35.15894358030606,23.913188440864047,0.6801450556895636,1.60403447909833,79.15181378751356,78.95436146952248,0.9975052714069964,1.685987416857513,0.0449695894383394,0.0380740453073317,1.6252341217235171,1.727312302832597,1.0569267969499565,4.448139797370293,2.1678512408283135,3.0
family_a_001067_genuine,eb0604b33eab7a8a,family_a,train,genuine,0,62.683645596933005,41.61142774024182,0.6638321799196055,1.6341625477597623,81.84586851635645,80.45022901370437,0.9829478340516172,1.6816667906975804,0.0428561126373626,0.0357593392966129,1.615039262637642,1.6895827061311108,0.9336286491079852,4.066988491705905,2.296470667492829,3.0
family_a_001068_text_qr_mismatch,eb0604b33eab7a8a,family_a,train,text_qr_mismatch,1,41.2902982727137,24.835001354336985,0.6014728974728666,1.610047016278656,83.9840898131587,76.04935378744788,0.905520854026376,1.678719164170965,0.0448787106990232,0.0382443669440219,1.628672331048804,3.851301305582002,0.8620795764023877,3.8461708962363623,2.1012520276002182,3.0
family_a_001069_qr_only_mismatch,eb0604b33eab7a8a,family_a,train,qr_only_mismatch,1,39.566523142985616,25.83110690135988,0.6528524196954879,1.6039116146628665,78.62680211429475,76.31971755166116,0.970657661164236,1.6789556294201595,0.0441951312576312,0.037247396940247,1.624299476067184,1.7201592487663115,1.0409032046155335,4.141188194121552,2.0529188422177627,3.0
family_a_001070_checksum_invalid,eb0604b33eab7a8a,family_a,train,checksum_invalid,1,40.75353736883182,27.749187551620384,0.6809023837969714,1.581633891659449,79.94082241141017,78.14050381259845,0.9774792362738176,1.680663975197928,0.0451524820665445,0.0387799975898593,1.6323728819264234,1.969498028069661,1.2001624403230111,4.16083949056862,2.081261680396735,3.0
family_a_001071_format_invalid,eb0604b33eab7a8a,family_a,train,format_invalid,1,63.40496624241413,42.34532397275275,0.66785489849969,1.6378357498737155,81.33965969508792,80.26403560821403,0.9867760209636204,1.6827299940213964,0.0421082493894993,0.0347458629080983,1.6094373970528528,0.8436984539711572,0.5674440622098389,4.105535334210572,2.340472748328203,3.0
family_a_001072_field_missing,eb0604b33eab7a8a,family_a,train,field_missing,1,40.90948131353338,25.59860320881723,0.6257375094847216,1.631260367206452,84.01159141656146,76.0659822379854,0.9054223578100996,1.679517526116387,0.0442782070360195,0.0382840563436469,1.6356709496003687,3.9237098172865785,0.8512119087468715,4.006480523836965,2.147730705030834,3.0
family_a_001073_fine_grained_edit,eb0604b33eab7a8a,family_a,train,fine_grained_edit,1,41.56849809905763,23.22935450266215,0.5588209816745568,1.6191221034250505,85.42421710671547,75.16188875652377,0.879866184362762,1.6773251815865915,0.0446435344169719,0.0381515495685917,1.6263179952330122,4.250376456240709,0.8766220340522042,3.745451112035093,2.0695570833774024,3.0
family_a_001074_coordinated_full_forgery,eb0604b33eab7a8a,family_a,train,coordinated_full_forgery,1,66.60405804467912,39.445133821094835,0.5922331019575918,1.6207137604044175,86.1359192800215,77.35757978481479,0.8980872492050449,1.6676467131184818,0.0453432348901098,0.0348060109485588,1.593809771177143,1.732559830080982,0.9155728779169664,3.183847676324767,1.999020284820363,3.0
family_a_001075_visual_splice,eb0604b33eab7a8a,family_a,train,visual_splice,1,42.812476354689174,27.28224967472096,0.6372498305446532,1.6167077522886075,80.06888317256694,78.3546361120758,0.9785902240861938,1.681043614592003,0.0446761294261294,0.0379880540432075,1.627758313131428,2.121701773633347,1.3231211801792184,4.155751582075742,2.076721335718346,3.0
family_a_001076_visual_splice,eb0604b33eab7a8a,family_a,train,visual_splice,1,62.86896043807908,42.1789340482962,0.670902255188656,1.6396087017807843,81.58258048386958,80.41796049536521,0.985724527971018,1.6824206176830834,0.0432776823870573,0.0362461541150746,1.6167505989944997,1.5057606425901429,0.8447106485911416,4.088850011047391,2.3398303930621474,3.0
family_a_001077_visual_splice,eb0604b33eab7a8a,family_a,train,visual_splice,1,62.65757829489902,41.61507137250755,0.6641665040895844,1.63464585847271,81.86747448553359,80.4425951200043,0.98259517347475,1.681557789955437,0.0428775755494505,0.0357538184638521,1.6146884457798305,1.6991527391697592,0.9397888134934604,4.060415779249982,2.3006862113753708,3.0
family_a_001089_genuine,f211b4b96444ff4c,family_a,train,genuine,0,56.42777710093789,36.7575199175459,0.6514081413788944,1.629330808615839,80.40568035715944,77.83330618529803,0.968007436284236,1.6777128438077933,0.0430803952991453,0.0353702655501572,1.605991291136473,1.8932074982934068,1.1400378605505068,4.009420411929149,2.28355189091442,3.0
family_a_001090_text_qr_mismatch,f211b4b96444ff4c,family_a,train,text_qr_mismatch,1,56.37102535821992,36.550001659013816,0.6483826565673351,1.626940819010391,80.50248557008926,77.8597123723802,0.9671714127743016,1.6774602932811646,0.0431117788461538,0.0354631421460599,1.6070543888716546,1.958165229429326,1.1709553880638082,4.009189364344187,2.2700300524351795,3.0
family_a_001091_qr_only_mismatch,f211b4b96444ff4c,family_a,train,qr_only_mismatch,1,41.361938069846495,26.188994679657565,0.633166373968487,1.5810039556533595,80.37433241832026,77.44750628660402,0.9635849446023076,1.6762177481819045,0.0452721592643467,0.0384274477897208,1.622551267340404,1.9678578195389145,1.2028928536038452,4.049986273005809,2.0405215919572153,3.0
family_a_001092_checksum_invalid,f211b4b96444ff4c,family_a,train,checksum_invalid,1,63.058019215166865,41.07561363192544,0.6513938691576779,1.6274820182849756,81.53711565589828,78.60450783513667,0.9640333431284076,1.6762204143758292,0.0430826369810744,0.03547420574767,1.607654168126324,1.5424127677862318,0.8615843642862407,3.924222170027851,2.2731785586086564,3.0
family_a_001093_format_invalid,f211b4b96444ff4c,family_a,train,format_invalid,1,63.42732603868771,41.33884591037796,0.6517512557229772,1.6288503876585032,81.17251271309307,78.39833327933134,0.9658235405154624,1.6767918244483178,0.0421032509157509,0.0341251564042526,1.5993240812828466,0.8461739646857687,0.5748255520041048,3.9423261349872822,2.290366738165053,3.0
family_a_001094_field_missing,f211b4b96444ff4c,family_a,train,field_missing,1,62.04464718252091,40.44283274764722,0.6518342526847049,1.6328957502143242,80.786545281965,79.12593347727076,0.9794443295806058,1.680827254395061,0.0424679677960928,0.0356154966617937,1.617696424002973,1.7642183236718176,0.97437013690853,4.236492169990766,2.3291604783138045,3.0
family_a_001095_fine_grained_edit,f211b4b96444ff4c,family_a,train,fine_grained_edit,1,44.16865369431886,24.610342274077333,0.5571901030196393,1.5802518961389953,83.27892714524388,74.9437484756719,0.8999124033603493,1.6738602916917589,0.0447701465201465,0.0379326880799642,1.621903465555285,3.641293496836677,0.8629515618456289,3.7733668129212368,2.038923464408135,3.0
family_a_001096_coordinated_full_forgery,f211b4b96444ff4c,family_a,train,coordinated_full_forgery,1,63.351673894740586,40.53135070921291,0.6397833209383372,1.6285818686907385,87.99241495911193,77.54643119381214,0.8812853064323002,1.6717409963327623,0.0436029075091575,0.0361172985575967,1.610494255024286,3.6907529398292183,0.708620420486449,3.5700268897447067,2.257229032546891,3.0
family_a_001097_visual_splice,f211b4b96444ff4c,family_a,train,visual_splice,1,58.737225860817574,36.029085062470905,0.6133942895754341,1.6342615253305914,89.4107280076647,74.33314362882975,0.83136707385703,1.6680808198533057,0.0432428743131868,0.0355700036515889,1.6069079956636412,4.360700571945772,0.7167742621732167,3.4510305600076583,2.248899760398733,3.0
family_a_001098_visual_splice,f211b4b96444ff4c,family_a,train,visual_splice,1,40.738596781375406,25.42195741481275,0.6240261860509914,1.5595006006356988,79.7267232412268,76.23320965903945,0.9561812777200202,1.6743426478344865,0.0450486588064713,0.0377220567999112,1.6201580813168952,1.7104539604183255,1.0349884542302887,3.969807358903832,1.899165768099019,3.0
family_a_001099_visual_splice,f211b4b96444ff4c,family_a,train,visual_splice,1,57.58095661446985,37.446531762666176,0.6503282936076314,1.6271545499242657,80.5007333665088,77.91039013294083,0.967821996105372,1.6776156746663635,0.0431062652625152,0.0354051851373649,1.6061984112727,1.8369142909150649,1.081119648071755,4.004902469107324,2.2766474525842755,3.0
family_a_001100_genuine,320d6d75ded7b8c5,family_a,train,genuine,0,63.14525715190249,41.64028069977732,0.6594362899694018,1.6344688660208504,81.40182245531349,79.254412205452,0.9736195097200012,1.6791341758264524,0.0428827075702075,0.035637048306811,1.6128762208283922,1.5326595066453066,0.8488751054869728,4.070047805599326,2.3322441246236347,3.0
family_a_001101_text_qr_mismatch,320d6d75ded7b8c5,family_a,train,text_qr_mismatch,1,55.83181588272774,34.59468864801683,0.6196230931204261,1.6346833040993136,87.83512628048094,75.0853101210343,0.8548436684980706,1.67204462228718,0.043226820054945,0.0360132763665482,1.6140183078431576,4.285571439718256,0.7698053580396925,3.6106387468713903,2.269879836767676,3.0
family_a_001102_qr_only_mismatch,320d6d75ded7b8c5,family_a,train,qr_only_mismatch,1,48.71145989028148,30.767207569039012,0.6316214156201727,1.635093278434907,84.39115080701028,76.09155673611855,0.9016531590331875,1.6779085115070145,0.0432611320970695,0.0361751959987314,1.616540097943186,3.7456256056157264,0.7524111799456222,3.896208757582052,2.296430383470942,3.0
family_a_001103_checksum_invalid,320d6d75ded7b8c5,family_a,train,checksum_invalid,1,63.446818039245215,41.72597011427007,0.6576525793923118,1.6341286124515262,81.11819421184396,79.04745501011124,0.9744724476848023,1.6793867551575894,0.0419690361721611,0.0343339709349617,1.6047735791980453,0.8434090965575677,0.5679372740600098,4.0753577150372715,2.338058228417209,3.0
family_a_001104_format_invalid,320d6d75ded7b8c5,family_a,train,format_invalid,1,38.33439538007099,18.087999604116813,0.4718476633400519,1.5895790737180833,88.85706258514242,71.75087193398204,0.8074863356006997,1.6684936022427113,0.0439542315323565,0.0366622014858555,1.6186445897999973,4.861353899951444,0.8315616019288197,3.558603498527471,1.932441306090652,3.0
family_a_001105_field_missing,320d6d75ded7b8c5,family_a,train,field_missing,1,51.10690617082133,33.5884004259797,0.6572182972987999,1.6379368120085065,79.28454016478297,78.23224399506496,0.9867274750562256,1.6828338328201708,0.0427662641178266,0.0359456861554449,1.6188248460273442,2.0837956608691433,1.288808208067704,4.392972434260518,2.3735937395979883,3.0
family_a_001106_fine_grained_edit,320d6d75ded7b8c5,family_a,train,fine_grained_edit,1,42.66055354427491,26.734751965442552,0.6266853914786219,1.5859372753485848,83.39581140081063,75.60553284054242,0.9065865839629168,1.6744854904066628,0.0449648294413919,0.0383543747104139,1.6292565466179534,3.570452608744052,0.8580419087987808,3.866949769271904,2.0857882381777944,3.0
family_a_001107_coordinated_full_forgery,320d6d75ded7b8c5,family_a,train,coordinated_full_forgery,1,56.80662215816353,36.49511792196024,0.6424446677343753,1.6377923098545213,85.33073039650594,76.79337745013216,0.8999497378470729,1.6765877133934703,0.0431953601953601,0.0359288407715298,1.6131648511935817,3.643572797826214,0.7201162402682787,3.812392869982375,2.3411820787938007,3.0
family_a_001108_visual_splice,320d6d75ded7b8c5,family_a,train,visual_splice,1,50.378837402907486,32.65980243478572,0.64828403424134,1.6299497938521523,79.60848125093179,77.967433801089,0.979385899367568,1.681054699120686,0.0432030200702075,0.0358727422426252,1.6124321679509228,2.030866100061683,1.2203597159308088,4.227235793513743,2.3026805791342952,3.0
family_a_001109_visual_splice,320d6d75ded7b8c5,family_a,train,visual_splice,1,58.52447655245925,38.31675045132692,0.6547131416006727,1.634487204530396,80.32419157783207,78.72700993238978,0.980115686006606,1.681115152577579,0.0419991128663003,0.0343267484977548,1.6042351963126245,1.2150175647010963,0.7255758441942195,4.198366204275297,2.3505736260184804,3.0
family_a_001110_visual_splice,320d6d75ded7b8c5,family_a,train,visual_splice,1,60.95298961667283,40.165858244933965,0.6589644233677248,1.6345889552204813,81.31488769082236,78.91756247405,0.9705178843624992,1.6782257650115502,0.0430270528083028,0.0357118138527183,1.6121249272003104,1.861646096495055,1.056797117972161,4.054669802713357,2.3175768190598847,3.0
family_a_001111_genuine,f3fdb0dd4973b1c4,family_a,train,genuine,0,53.383089783170824,35.28283314881236,0.6609363879602842,1.635465602193549,81.71802419890399,80.69604692955932,0.9874937364883604,1.6829149498289977,0.0441039758852258,0.0370088647821817,1.617396942619587,1.9668424636485184,1.1896445870765928,4.229103034905403,2.347207995402091,3.0
family_a_001112_text_qr_mismatch,f3fdb0dd4973b1c4,family_a,train,text_qr_mismatch,1,43.292274515384705,26.2785703559952,0.6070035492503665,1.5917192416824288,81.45682747808048,79.28256068208009,0.9733076207803244,1.6789531451512814,0.0459661935286935,0.0395293947472865,1.6287773339724565,1.7219432496394491,1.0538551531982006,4.126803819294017,2.0209942906910876,3.0
family_a_001113_qr_only_mismatch,f3fdb0dd4973b1c4,family_a,train,qr_only_mismatch,1,64.72428204786749,41.02146816946405,0.6337878232662045,1.6369972165765128,91.98896129690657,79.26442237363318,0.861673103374499,1.6745842179724493,0.0442731894841269,0.0375126670180151,1.6221048300095375,4.0697197354745835,0.6733671492796117,3.6013727818171395,2.3106957379957356,3.0
family_a_001114_checksum_invalid,f3fdb0dd4973b1c4,family_a,train,checksum_invalid,1,64.17814833866194,42.653734838191006,0.6646145034750197,1.6361040808346643,83.07594334988434,81.64225303891284,0.9827422948138398,1.6812655399459535,0.042952896062271,0.0354176092198989,1.6085640940229309,0.8451380126083987,0.5749916361527977,4.09239674358809,2.3546454660196705,3.0
family_a_001115_format_invalid,f3fdb0dd4973b1c4,family_a,train,format_invalid,1,64.55202416507653,41.46961168476344,0.6424214545852224,1.636069936703503,90.2143137445125,79.38895624846857,0.8800038946509046,1.6752568108754338,0.0440973843864468,0.0372131050024217,1.6201597774928056,3.688115370269251,0.6448802814922544,3.6624755420884743,2.322413405463707,3.0
family_a_001116_field_missing,f3fdb0dd4973b1c4,family_a,train,field_missing,1,40.02062746278331,26.51064947756944,0.6624244679316437,1.6104461862438475,80.79787815679005,79.62200326908405,0.985446588833805,1.6819076763508594,0.0454326064560439,0.0395025152709239,1.6378659425761288,2.0911286993452154,1.2866296138276097,4.437520356288658,2.131330935739251,3.0
family_a_001117_fine_grained_edit,f3fdb0dd4973b1c4,family_a,train,fine_grained_edit,1,63.700781575262354,42.34502907322964,0.6647488677310873,1.6361058765186265,83.15989705654711,81.72621097647438,0.982759768128434,1.6812933363957854,0.0439422218406593,0.0369458693140835,1.6183566851327864,1.4265459946503538,0.7864123395981077,4.106933449922516,2.352204247930847,3.0
family_a_001118_coordinated_full_forgery,f3fdb0dd4973b1c4,family_a,train,coordinated_full_forgery,1,47.39087986312169,29.247946317757464,0.617163898003051,1.6194154541942003,85.33154539941349,75.48944516932258,0.8846603676210669,1.673861663883504,0.0443492540445665,0.0363752035168986,1.608558546477146,4.008051403264668,0.8715399287538994,3.661127918675589,2.177178223382423,3.0
family_a_001119_visual_splice,f3fdb0dd4973b1c4,family_a,train,visual_splice,1,61.57435303405129,38.28003080282438,0.6216878083116362,1.6359934510830192,91.58546987235476,77.80366557100666,0.8495196583502517,1.6727133876906115,0.0443668250152625,0.0372399413402835,1.6170857569316537,4.198335549629386,0.6650222718602014,3.5563924547639716,2.3016983883536186,3.0
family_a_001120_visual_splice,f3fdb0dd4973b1c4,family_a,train,visual_splice,1,47.2099728247908,30.876797382523332,0.6540311081475203,1.6303857137623374,81.07078816842345,80.1194001065812,0.9882646022570822,1.6832434053556309,0.0444122977716727,0.0372038031747876,1.61743416948798,2.1649128438163876,1.3275952325233515,4.290672815201382,2.3103144498320503,3.0
family_a_001121_visual_splice,f3fdb0dd4973b1c4,family_a,train,visual_splice,1,63.758832168437074,42.39237965332895,0.6648862841852969,1.6371983800155494,83.52565368749285,81.9394493817592,0.9810092582841556,1.6807886873509894,0.044247081043956,0.0369561164128463,1.6144917609975145,1.5983870202699175,0.8904176734448608,4.0784246337226175,2.357610966347141,3.0
family_a_001122_genuine,853efc73da01fb0d,family_a,train,genuine,0,58.41582918882493,38.7203058066523,0.6628391604799468,1.634211673368873,80.80932075456647,79.05746067459401,0.9783209430938956,1.6804277589096517,0.0424641903235653,0.0344025453754006,1.5987183687353967,1.2203903501867477,0.723822635675255,3.992481706004138,2.299819766539557,3.0
family_a_001123_text_qr_mismatch,853efc73da01fb0d,family_a,train,text_qr_mismatch,1,39.42118850446864,26.77903395076357,0.6793054236473302,1.5829914279994226,79.62022030784887,77.46427274353199,0.9729219878417716,1.6795025558688772,0.0451431814713064,0.0382751126854057,1.6261572139297815,2.162222968067566,1.353172319914184,4.100061705154674,2.0738888467339764,3.0
family_a_001124_qr_only_mismatch,853efc73da01fb0d,family_a,train,qr_only_mismatch,1,66.21985597127436,39.684975077805305,0.5992910812447177,1.6329351755155312,85.02060493578786,77.30656275975362,0.9092684499887432,1.6739800272358354,0.0447579746642246,0.0346078199153182,1.6012134078593336,1.72678434887561,0.9043879776687792,3.3540664661722395,2.0680703940542875,3.0
family_a_001125_checksum_invalid,853efc73da01fb0d,family_a,train,checksum_invalid,1,41.59701814498609,26.3624263807029,0.6337574474988186,1.6042553417325105,80.00654691514991,77.37400026222768,0.9670957387190882,1.6776691363299474,0.0451695188492063,0.0384511392725446,1.6239625394910866,2.175168974100218,1.3427170700389155,4.023032210296246,2.053232181396901,3.0
family_a_001126_format_invalid,853efc73da01fb0d,family_a,train,format_invalid,1,62.678049800555485,41.41782072809471,0.6608025337715965,1.6313126445716202,81.8684561545223,79.67923354697801,0.9732591471371622,1.67874285514718,0.0431153846153846,0.0354897461102276,1.6074252090706236,1.6898950192205688,0.9325059894139732,3.921443200290227,2.272063664043402,3.0
family_a_001127_field_missing,853efc73da01fb0d,family_a,train,field_missing,1,39.70914902819092,26.406541974498836,0.6649987715869758,1.6045033785594505,79.24014338469992,77.52370702726292,0.9783386795189064,1.6808367144623009,0.0447978289072039,0.038449336944576,1.6324133789055175,2.1875797213214474,1.370830799147929,4.259412356263064,2.0847143018688232,3.0
family_a_001128_fine_grained_edit,853efc73da01fb0d,family_a,train,fine_grained_edit,1,40.55213513010696,25.075519416274552,0.6183524776759056,1.5662482730916445,79.61269168474853,77.27395119876402,0.9706234000794808,1.6787657679514931,0.0448016063797313,0.0375421319454131,1.6210263876191755,2.1643003291419634,1.3547285728711165,4.047047897436161,2.038401713411409,3.0
family_a_001129_coordinated_full_forgery,853efc73da01fb0d,family_a,train,coordinated_full_forgery,1,62.50572361405109,41.48567653708689,0.6637099372874337,1.630889813299102,81.96627810291417,80.22004244227482,0.9786955625165454,1.6803433543361233,0.0433224778693528,0.0360497739212489,1.6133084508713988,1.727658169734235,0.952089867319862,3.992988578758972,2.26759625972595,3.0
family_a_001130_visual_splice,853efc73da01fb0d,family_a,train,visual_splice,1,62.61179642837741,41.426543672565224,0.661641087131924,1.6325684459345968,81.82810890930801,79.69287493136993,0.9739057428375614,1.678961781449661,0.0432415865384615,0.0354619407554216,1.6051274240304263,1.6960834512162477,0.9366197723703824,3.9329866141827656,2.282616408370638,3.0
family_a_001131_visual_splice,853efc73da01fb0d,family_a,train,visual_splice,1,41.58313697186345,25.656908414001613,0.617002566721608,1.5734544440600775,82.62898333478871,76.02210800569414,0.9200415609285544,1.6785403780454062,0.0453102583180708,0.0382679134205423,1.6241716137725422,3.617443971167568,0.9595552989447568,3.8610762146581674,2.0499122316309353,3.0
family_a_001132_visual_splice,853efc73da01fb0d,family_a,train,visual_splice,1,39.229286129413026,23.64568250492474,0.6027557167204911,1.600312673276852,83.43290666878393,75.25206104203649,0.9019469059289368,1.6771561013657563,0.045108888507326,0.0380238750765045,1.6231937835345556,3.84839128459261,0.8953127611302438,3.796901509143347,1.9825391911057288,3.0
family_a_001133_genuine,14bae5b07cb9cc79,family_a,train,genuine,0,44.70589303829672,24.892412151589543,0.5568036983900266,1.5797466633370427,82.15081977447062,71.63077752712324,0.8719422277750795,1.6619459523210895,0.0461317441239316,0.0350509978289451,1.5952697128712368,2.0642756222733767,1.1787678415333362,3.1080330549992476,1.7706509635547525,3.0
family_a_001134_text_qr_mismatch,14bae5b07cb9cc79,family_a,train,text_qr_mismatch,1,43.19715351019446,24.823867292979095,0.5746642898698823,1.5419271659462603,82.447622152908,71.62521186668329,0.8687358265649961,1.6605429185215694,0.0465038347069597,0.0354163527302985,1.5957578249483584,2.2827597433176483,1.3103932688234965,3.081223071285557,1.726578974240784,3.0
family_a_001135_qr_only_mismatch,14bae5b07cb9cc79,family_a,train,qr_only_mismatch,1,46.95765932978824,27.00726079479162,0.5751405719290925,1.6159810142691386,81.06895778683233,72.37384557652024,0.8927441356700683,1.6702730924267384,0.0440032242063492,0.0321223312211512,1.573501390520379,1.6931284686675954,0.9710553021346008,3.2596732874227943,1.9545422514763688,3.0
family_a_001136_checksum_invalid,14bae5b07cb9cc79,family_a,train,checksum_invalid,1,44.64284127780672,23.43428132530683,0.5249279706504029,1.5503080387167991,81.79567741474281,71.7169982740867,0.8767821451325131,1.6632600378657223,0.0465608783577533,0.0356222841424849,1.5988553370920562,1.7744790474127006,1.0232255478859278,3.120239415550167,1.767701653529835,3.0
family_a_001137_format_invalid,14bae5b07cb9cc79,family_a,train,format_invalid,1,67.65770034619932,37.017042053456066,0.547122299351289,1.6113911701710273,94.03129979604262,70.53828362333547,0.7501574079563033,1.651742517655443,0.0444383298992673,0.0333221578328764,1.5802986894197777,4.187706078642751,0.6357511986732808,2.70652715446355,1.9128416452973551,3.0
family_a_001138_field_missing,14bae5b07cb9cc79,family_a,train,field_missing,1,59.123639700649605,34.60041124525947,0.5852211664950601,1.6228142237050207,82.12761203604033,73.3134609328453,0.8926772639377396,1.669683359880719,0.0439698469932844,0.0332488639384348,1.588620364786804,1.9551101566913944,1.0954024627671872,3.254505751893221,2.001408948396063,3.0
family_a_001139_fine_grained_edit,14bae5b07cb9cc79,family_a,train,fine_grained_edit,1,49.49530814660347,24.33689961197329,0.4917010441247839,1.6100616731956543,92.11150841440475,67.46599801009894,0.7324382354286362,1.656550769052805,0.0450902014652014,0.0335336045696061,1.5828448679135405,4.792726056592746,0.7316294684819497,2.7631760592214905,1.8406665979621013,3.0
family_a_001140_coordinated_full_forgery,14bae5b07cb9cc79,family_a,train,coordinated_full_forgery,1,52.52010957011866,34.656574820336516,0.6598723518530293,1.6330299666959704,80.09655043601853,78.8472987927593,0.984403055056813,1.6824301334376903,0.0433270852411477,0.0359899340152289,1.6125552615808425,1.7886084404024976,1.054003852569972,4.1073938575602185,2.2874573229884865,3.0
family_a_001141_visual_splice,14bae5b07cb9cc79,family_a,train,visual_splice,1,58.61918962496126,30.438160153047097,0.5192524010526732,1.6164665147287656,94.17992963500906,68.16783356954244,0.7238041756421209,1.6519843701564811,0.0448525164072039,0.0334240130973439,1.574371667697201,4.774752171223026,0.7010878764037869,2.6833399636378625,1.8957991370437124,3.0
family_a_001142_visual_splice,14bae5b07cb9cc79,family_a,train,visual_splice,1,58.37177037818586,30.69473097713653,0.5258488053348372,1.6173338454676405,93.13565066496948,68.74893804609556,0.7381591278275396,1.6534121976538625,0.0447954918345543,0.0334232679060064,1.574925464626291,4.606499545892714,0.685220963991197,2.717901814636758,1.9054944665225664,3.0
family_a_001143_visual_splice,14bae5b07cb9cc79,family_a,train,visual_splice,1,44.55892706423141,23.430563249831252,0.5258330829583355,1.554135447244856,81.70139065696152,71.73999343031288,0.8780754412219509,1.6640411896734475,0.0466123893467643,0.0356161805481536,1.597683383657908,1.780754562794873,1.0271012751923143,3.1386076488879695,1.7807503207438324,3.0
